MemberID,SavingFrequency,SavingTimesPerPeriod,TotalSavingCycles,CompletedSavingCycles,UserSavingsMade,TotalCurrentSaving,IkiminaCreatedYear,UserJoinedYear,EmploymentStatus,HasGuardian,Age,RecentLoanPaymentStatus,SavingStatus,SavingRatingFactor,SavingRatio,ExpectedLoan,BoostAmount,AllowedLoan
1595,daily,1,365,128,34,2837493,2017,2017,employed,FALSE,77,Better,Poor,0.2,0.27,1618257.73,720124.69,2338382.41
1596,daily,1,365,257,97,2841097,2016,2017,unemployed,FALSE,77,Better,Poor,0.2,0.38,807004.21,238641.92,1045646.13
1597,daily,1,365,352,141,2305197,2015,2017,unemployed,FALSE,77,Better,Bad,0.4,0.4,956132.85,203069.58,1159202.43
1598,daily,1,365,185,47,1921601,2018,2018,unemployed,FALSE,77,Better,Poor,0.2,0.25,758253.37,314367.75,1072621.12
1599,daily,1,365,152,99,5300253,2017,2023,unemployed,FALSE,77,Better,Good,0.6,0.65,7636548.73,2777794.6,10414343.33
1600,daily,1,365,307,141,9540999,2024,2024,unemployed,FALSE,77,Better,Bad,0.4,0.46,4537413.21,1169677.14,5707090.34
1601,daily,1,365,232,79,7955781,2020,2024,employed,TRUE,53,Better,Poor,0.2,0.34,2503327.64,762651.71,3265979.36
1602,daily,1,365,102,42,8680172,2017,2020,employed,TRUE,53,Better,Bad,0.4,0.41,12424559.92,5241611.22,17360344
1603,daily,1,365,152,42,5865401,2018,2020,employed,TRUE,53,Better,Poor,0.2,0.28,2816936.01,1207258.29,4024194.3
1604,daily,1,365,126,52,9102965,2022,2022,employed,TRUE,53,Better,Bad,0.4,0.41,10547880.08,4746546.04,15294426.12
1605,daily,1,365,329,62,3598975,2020,2020,employed,TRUE,53,Better,Poor,0.2,0.19,798556.76,217115.2,1015671.97
1606,daily,1,365,90,83,3268344,2015,2018,unemployed,TRUE,53,Better,Better,0.8,0.92,10603960.53,4268094.11,6536688
1607,daily,1,365,56,12,6896090,2021,2022,unemployed,TRUE,53,Better,Poor,0.2,0.21,8989545.89,3652003.02,12641548.91
1608,daily,1,365,174,129,3224503,2016,2022,unemployed,TRUE,53,Better,Good,0.6,0.74,4058426.19,1521909.82,5580336.01
1609,daily,1,365,161,24,510569,2017,2017,unemployed,TRUE,53,Better,Poor,0.2,0.15,231500.23,98387.6,329887.83
1610,daily,1,365,47,7,1620050,2019,2023,unemployed,TRUE,53,Better,Poor,0.2,0.15,2516247.87,943592.95,3240100
1611,daily,1,365,303,86,275956,2021,2024,employed,FALSE,53,Better,Poor,0.2,0.28,66484.45,16433.23,82917.68
1612,daily,1,365,172,17,7722846,2016,2021,employed,FALSE,53,Better,Poor,0.2,0.1,3277719.52,1379373.63,4657093.16
1613,daily,1,365,204,37,7046605,2018,2018,employed,FALSE,53,Better,Poor,0.2,0.18,2521579.24,1059928.53,3581507.77
1614,daily,1,365,71,28,5134022,2019,2019,employed,FALSE,53,Better,Poor,0.2,0.39,5278642.34,2441372.08,7720014.42
1615,daily,1,365,95,37,9397747,2015,2017,employed,FALSE,53,Better,Poor,0.2,0.39,7221426.64,3231588.42,10453015.06
1616,daily,1,365,150,95,8729969,2015,2016,unemployed,FALSE,53,Better,Good,0.6,0.63,12745754.74,5480674.54,17459938
1617,daily,1,365,75,54,1516080,2016,2022,unemployed,FALSE,53,Better,Good,0.6,0.72,4426953.6,1715444.52,3032160
1618,daily,1,365,49,30,3028551,2019,2020,unemployed,FALSE,53,Better,Good,0.6,0.61,13535768.76,5752701.72,6057102
1619,daily,1,365,315,249,8367422,2016,2019,unemployed,FALSE,53,Better,Good,0.6,0.79,5817350.53,1420864.78,7238215.32
1620,daily,1,365,215,193,841175,2015,2020,unemployed,FALSE,53,Better,Better,0.8,0.9,1142433.02,387895.86,1530328.89
1621,daily,1,365,199,151,9730355,2015,2016,employed,TRUE,61,Better,Good,0.6,0.76,10708280.13,4383264.97,15091545.09
1622,daily,1,365,340,49,324386,2017,2020,employed,TRUE,61,Better,Poor,0.2,0.14,69647.58,16477.29,86124.87
1623,daily,1,365,214,50,4694923,2018,2019,employed,TRUE,61,Better,Poor,0.2,0.23,1601539.15,609237.04,2210776.19
1624,daily,1,365,135,23,3413174,2017,2022,employed,TRUE,61,Better,Poor,0.2,0.17,1845642.24,744024.53,2589666.76
1625,daily,1,365,232,105,3731096,2015,2016,employed,TRUE,61,Better,Bad,0.4,0.45,2348017.31,838606.53,3186623.84
1626,daily,1,365,313,60,1225279,2016,2024,unemployed,TRUE,61,Better,Poor,0.2,0.19,285767.95,54741.76,340509.7
1627,daily,1,365,68,64,546160,2016,2018,unemployed,TRUE,61,Better,Better,0.8,0.94,2345275.29,957654.08,1092320
1628,daily,1,365,201,66,484917,2017,2017,unemployed,TRUE,61,Better,Poor,0.2,0.33,176114.13,68364.7,244478.84
1629,daily,1,365,136,46,428423,2015,2019,unemployed,TRUE,61,Better,Poor,0.2,0.34,229962.35,90835.13,320797.47
1630,daily,1,365,115,23,5026650,2018,2024,unemployed,TRUE,61,Better,Poor,0.2,0.2,3190830,1150977.96,4341807.96
1631,daily,1,365,103,26,1185418,2015,2017,employed,FALSE,61,Better,Poor,0.2,0.25,840150.62,375967.4,1216118.02
1632,daily,1,365,51,6,78600,2015,2016,employed,FALSE,61,Better,Poor,0.2,0.12,112505.88,51190.18,157200
1633,daily,1,365,57,8,2033533,2015,2017,employed,FALSE,61,Better,Poor,0.2,0.14,2604349.28,1165446.3,3769795.58
1634,daily,1,365,181,169,2824859,2015,2019,employed,FALSE,61,Better,Better,0.8,0.93,4557231.09,1971002.45,5649718
1635,daily,1,365,241,139,2124162,2017,2021,employed,FALSE,61,Better,Bad,0.4,0.58,1286836.73,421959.64,1708796.37
1636,daily,1,365,325,101,229116,2020,2020,unemployed,FALSE,61,Better,Poor,0.2,0.31,51462.98,13489.24,64952.22
1637,daily,1,365,340,173,1387308,2015,2023,unemployed,FALSE,61,Better,Bad,0.4,0.51,595726.38,114502.11,710228.49
1638,daily,1,365,221,110,1282153,2015,2022,unemployed,FALSE,61,Better,Bad,0.4,0.5,847033.2,267083.75,1114116.95
1639,daily,1,365,308,256,6208312,2018,2019,unemployed,FALSE,61,Better,Better,0.8,0.83,5885802.29,1552667,7438469.28
1640,daily,1,365,321,165,6838439,2016,2019,unemployed,FALSE,61,Better,Bad,0.4,0.51,3110318.05,746209.87,3856527.92
1641,daily,1,365,54,29,861599,2016,2018,employed,TRUE,74,Better,Bad,0.4,0.54,2329508.41,968687.25,1723198
1642,daily,1,365,93,85,9566961,2019,2022,employed,TRUE,74,Better,Better,0.8,0.91,30038200.13,11865089.05,19133922
1643,daily,1,365,344,59,2288296,2015,2018,employed,TRUE,74,Better,Poor,0.2,0.17,485597.7,107904.33,593502.02
1644,daily,1,365,309,79,7914215,2016,2016,employed,TRUE,74,Better,Poor,0.2,0.26,1869701.28,502474.66,2372175.93
1645,daily,1,365,68,22,435708,2016,2017,employed,TRUE,74,Better,Poor,0.2,0.32,467745.35,198401.99,666147.34
1646,daily,1,365,159,99,3860209,2015,2018,unemployed,TRUE,74,Better,Good,0.6,0.62,5316891.64,2047003.28,7363894.92
1647,daily,1,365,313,132,6516569,2016,2022,unemployed,TRUE,74,Better,Bad,0.4,0.42,3039677.55,579748.09,3619425.64
1648,daily,1,365,316,188,667201,2015,2019,unemployed,TRUE,74,Better,Bad,0.4,0.59,308263.75,64276.89,372540.65
1649,daily,1,365,0,0,0,2017,2023,unemployed,TRUE,74,Better,Poor,0.2,0,0,0,0
1650,daily,1,365,224,164,7755074,2016,2021,unemployed,TRUE,74,Better,Good,0.6,0.73,7581969.67,2211859.13,9793828.8
1651,daily,1,365,300,44,5447272,2017,2021,employed,FALSE,74,Better,Poor,0.2,0.15,1325502.85,332480.3,1657983.15
1652,daily,1,365,236,75,6538785,2019,2019,employed,FALSE,74,Better,Poor,0.2,0.32,2022590.28,716648.3,2739238.58
1653,daily,1,365,211,132,2271569,2015,2018,employed,FALSE,74,Better,Good,0.6,0.63,2357694.84,868743.5,3226438.34
1654,daily,1,365,217,93,8639690,2020,2020,employed,FALSE,74,Better,Bad,0.4,0.43,5812878.99,2217064.19,8029943.18
1655,daily,1,365,245,70,7720759,2017,2022,employed,FALSE,74,Better,Poor,0.2,0.29,2300471.05,681133.09,2981604.14
1656,daily,1,365,314,35,8787128,2020,2022,unemployed,FALSE,74,Better,Poor,0.2,0.11,2042867.34,454505.45,2497372.79
1657,daily,1,365,39,24,4413387,2023,2023,unemployed,FALSE,74,Better,Good,0.6,0.62,24782865.46,10408803.49,8826774
1658,daily,1,365,316,232,1540218,2019,2020,unemployed,FALSE,74,Better,Good,0.6,0.73,1067429.56,254595.46,1322025.03
1659,daily,1,365,144,131,5213412,2017,2017,unemployed,FALSE,74,Better,Better,0.8,0.91,10571641,4440089.22,10426824
1660,daily,1,365,203,58,1263754,2021,2021,unemployed,FALSE,74,Better,Poor,0.2,0.29,454453.41,172513.2,626966.61
1661,daily,1,365,60,6,1082277,2016,2016,employed,TRUE,4,Better,Poor,0.2,0.1,1316770.35,572795.1,1889565.45
1662,daily,1,365,126,117,6809081,2015,2018,employed,TRUE,4,Better,Better,0.8,0.93,15779775.02,6509157.19,13618162
1663,daily,1,365,347,241,5383988,2016,2021,employed,TRUE,4,Better,Good,0.6,0.69,3397963.61,692192.28,4090155.89
1664,daily,1,365,241,51,3833942,2018,2020,employed,TRUE,4,Better,Poor,0.2,0.21,1161318.53,367529.44,1528847.97
1665,daily,1,365,117,23,9429135,2017,2018,employed,TRUE,4,Better,Poor,0.2,0.2,5883135.51,2504009.55,8387145.07
1666,daily,1,365,314,56,2731106,2021,2024,unemployed,TRUE,4,Better,Poor,0.2,0.18,634938.66,118247.21,753185.87
1667,daily,1,365,268,51,9412144,2017,2021,unemployed,TRUE,4,Better,Poor,0.2,0.19,2563755.64,627833.14,3191588.79
1668,daily,1,365,142,114,9237527,2019,2024,unemployed,TRUE,4,Better,Better,0.8,0.8,18995478.06,6600928.62,18475054
1669,daily,1,365,118,76,4230665,2015,2022,unemployed,TRUE,4,Better,Good,0.6,0.64,7851827.42,2807028.3,8461330
1670,daily,1,365,344,189,288930,2018,2018,unemployed,TRUE,4,Better,Bad,0.4,0.55,122627.27,27248.92,149876.19
1671,daily,1,365,354,103,9000150,2019,2021,employed,FALSE,4,Better,Poor,0.2,0.29,1855963.14,424486.03,2280449.17
1672,daily,1,365,334,159,5436444,2015,2016,employed,FALSE,4,Better,Bad,0.4,0.48,2376409.65,614451.31,2990860.96
1673,daily,1,365,256,251,7382012,2018,2018,employed,FALSE,4,Better,Better,0.8,0.98,8420107.44,2801001.36,11221108.8
1674,daily,1,365,145,144,9778406,2017,2017,employed,FALSE,4,Better,Better,0.8,0.99,19691686.57,8812029.74,19556812
1675,daily,1,365,317,174,5720321,2021,2021,employed,FALSE,4,Better,Bad,0.4,0.55,2634595.79,731848.32,3366444.12
1676,daily,1,365,0,0,0,2018,2022,unemployed,FALSE,4,Better,Poor,0.2,0,0,0,0
1677,daily,1,365,285,90,794160,2018,2023,unemployed,FALSE,4,Better,Poor,0.2,0.32,203416.42,45782.71,249199.14
1678,daily,1,365,279,63,9817866,2022,2023,unemployed,FALSE,4,Better,Poor,0.2,0.23,2568832.32,665709.67,3234542
1679,daily,1,365,275,85,2929685,2024,2024,unemployed,FALSE,4,Better,Poor,0.2,0.31,777698.2,223941.73,1001639.93
1680,daily,1,365,256,116,310519,2015,2020,unemployed,FALSE,4,Better,Bad,0.4,0.45,177092.87,47842.74,224935.61
1681,daily,1,365,184,165,5360027,2019,2021,employed,TRUE,84,Better,Better,0.8,0.9,8506129.8,3438510.52,10720054
1682,daily,1,365,243,176,8748983,2015,2021,employed,TRUE,84,Better,Good,0.6,0.72,7884885.91,2270149.51,10155035.42
1683,daily,1,365,117,31,8090473,2020,2020,employed,TRUE,84,Better,Poor,0.2,0.26,5047901.96,2183217.6,7231119.55
1684,daily,1,365,100,58,3608869,2018,2023,employed,TRUE,84,Better,Bad,0.4,0.58,5268948.74,1996555.22,7217738
1685,daily,1,365,290,271,6245041,2018,2018,employed,TRUE,84,Better,Better,0.8,0.93,6288110.25,1787232.71,8075342.96
1686,daily,1,365,65,12,9163399,2019,2022,unemployed,TRUE,84,Better,Poor,0.2,0.18,10291201.95,3807744.72,14098946.68
1687,daily,1,365,311,219,2899593,2017,2022,unemployed,TRUE,84,Better,Good,0.6,0.7,2041835.59,398876.03,2440711.61
1688,daily,1,365,131,121,3389539,2020,2024,unemployed,TRUE,84,Better,Better,0.8,0.92,7555308.31,2625469.64,6779078
1689,daily,1,365,0,0,0,2019,2020,unemployed,TRUE,84,Better,Poor,0.2,0,0,0,0
1690,daily,1,365,361,127,7621150,2018,2019,unemployed,TRUE,84,Better,Poor,0.2,0.35,1541118.98,306685.42,1847804.4
1691,daily,1,365,235,27,2429587,2016,2017,employed,FALSE,84,Better,Poor,0.2,0.11,754722.77,262118.96,1016841.74
1692,daily,1,365,283,63,7660031,2017,2023,employed,FALSE,84,Better,Poor,0.2,0.22,1975909.06,487457.81,2463366.87
1693,daily,1,365,196,26,2492476,2015,2019,employed,FALSE,84,Better,Poor,0.2,0.13,928320.14,359676.69,1287996.83
1694,daily,1,365,309,262,1746996,2017,2022,employed,FALSE,84,Better,Better,0.8,0.85,1650882.95,386919.01,2037801.96
1695,daily,1,365,167,24,6484185,2017,2018,employed,FALSE,84,Better,Poor,0.2,0.14,2834404.22,1234737.34,4069141.56
1696,daily,1,365,187,71,1869847,2015,2016,unemployed,FALSE,84,Better,Poor,0.2,0.38,729940.27,294074.2,1024014.47
1697,daily,1,365,185,86,4204494,2018,2023,unemployed,FALSE,84,Better,Bad,0.4,0.46,3318141.21,1197925.85,4516067.06
1698,daily,1,365,0,0,0,2017,2019,unemployed,FALSE,84,Better,Poor,0.2,0,0,0,0
1699,daily,1,365,38,24,1456614,2021,2021,unemployed,FALSE,84,Better,Good,0.6,0.63,8394696.47,3525772.52,2913228
1700,daily,1,365,107,36,9078640,2015,2016,unemployed,FALSE,84,Better,Poor,0.2,0.34,6193838.5,2554958.38,8748796.89
1701,daily,1,365,240,239,5924241,2015,2020,employed,TRUE,42,Better,Better,0.8,1,7207826.55,2336537.11,9544363.66
1702,daily,1,365,62,21,2962923,2015,2016,employed,TRUE,42,Better,Poor,0.2,0.34,3488602.89,1569871.3,5058474.19
1703,daily,1,365,358,193,6559921,2017,2019,employed,TRUE,42,Better,Bad,0.4,0.54,2675275.04,649183.89,3324458.93
1704,daily,1,365,62,54,6717132,2017,2018,employed,TRUE,42,Better,Better,0.8,0.87,31635524.9,14176669.6,13434264
1705,daily,1,365,271,33,3840433,2015,2016,employed,TRUE,42,Better,Poor,0.2,0.12,1034507.78,330393.54,1364901.32
1706,daily,1,365,213,26,2075577,2018,2019,unemployed,TRUE,42,Better,Poor,0.2,0.12,711347.99,259292.54,970640.53
1707,daily,1,365,102,50,84019,2017,2017,unemployed,TRUE,42,Better,Bad,0.4,0.49,120262.49,52013.53,168038
1708,daily,1,365,57,53,497306,2015,2018,unemployed,TRUE,42,Better,Better,0.8,0.93,2547602.67,1044517.09,994612
1709,daily,1,365,264,108,2961362,2020,2020,unemployed,TRUE,42,Better,Bad,0.4,0.41,1637722.92,506081.2,2143804.12
1710,daily,1,365,249,81,893271,2015,2016,unemployed,TRUE,42,Better,Poor,0.2,0.33,261882.66,83323.91,345206.57
1711,daily,1,365,37,34,4525925,2019,2020,employed,FALSE,42,Better,Better,0.8,0.92,35718110.81,16341035.7,9051850
1712,daily,1,365,261,205,1781856,2016,2022,employed,FALSE,42,Better,Good,0.6,0.79,1495120.55,448077.89,1943198.44
1713,daily,1,365,113,28,8813895,2020,2024,employed,FALSE,42,Better,Poor,0.2,0.25,5693932.17,2334512.19,8028444.36
1714,daily,1,365,191,87,8843656,2018,2023,employed,FALSE,42,Better,Bad,0.4,0.46,6760072.13,2694750.82,9454822.94
1715,daily,1,365,153,135,3824055,2015,2020,employed,FALSE,42,Better,Better,0.8,0.88,7298196.47,3156469.97,7648110
1716,daily,1,365,220,22,4963638,2019,2019,unemployed,FALSE,42,Better,Poor,0.2,0.1,1647025.34,620629.09,2267654.43
1717,daily,1,365,157,99,2961568,2016,2019,unemployed,FALSE,42,Better,Good,0.6,0.63,4131104.41,1735063.85,5866168.26
1718,daily,1,365,220,61,2460153,2016,2022,unemployed,FALSE,42,Better,Poor,0.2,0.28,816323.5,266789.36,1083112.86
1719,daily,1,365,268,167,7676815,2015,2016,unemployed,FALSE,42,Better,Good,0.6,0.62,6273218.23,1943995.42,8217213.65
1720,daily,1,365,186,114,2813800,2019,2021,unemployed,FALSE,42,Better,Good,0.6,0.61,3313022.58,1366532.75,4679555.34
1721,daily,1,365,261,233,1789035,2018,2018,employed,TRUE,25,Better,Better,0.8,0.89,2001525.75,674901.45,2676427.19
1722,daily,1,365,307,70,3697327,2017,2019,employed,TRUE,25,Better,Poor,0.2,0.23,879168.96,243121,1122289.96
1723,daily,1,365,272,128,7891878,2015,2016,employed,TRUE,25,Better,Bad,0.4,0.47,4236081.57,1348693.62,5584775.19
1724,daily,1,365,210,200,4469855,2015,2023,employed,TRUE,25,Better,Better,0.8,0.95,6215226.95,2144993.21,8360220.16
1725,daily,1,365,294,62,6515067,2017,2019,employed,TRUE,25,Better,Poor,0.2,0.21,1617686.7,464355.87,2082042.57
1726,daily,1,365,338,106,8759637,2020,2024,unemployed,TRUE,25,Better,Poor,0.2,0.31,1891874.26,356573.52,2248447.78
1727,daily,1,365,45,31,9796311,2023,2023,unemployed,TRUE,25,Better,Good,0.6,0.69,47675380.2,20619601.94,19592622
1728,daily,1,365,160,132,4850449,2020,2023,unemployed,TRUE,25,Better,Better,0.8,0.82,8852069.43,3430176.9,9700898
1729,daily,1,365,263,44,2182862,2017,2019,unemployed,TRUE,25,Better,Poor,0.2,0.17,605889.45,176505.62,782395.07
1730,daily,1,365,361,349,2700714,2015,2016,unemployed,TRUE,25,Better,Better,0.8,0.97,2184511.05,496356.01,2680867.05
1731,daily,1,365,0,0,0,2022,2022,employed,FALSE,25,Better,Poor,0.2,0,0,0,0
1732,daily,1,365,103,56,5837678,2023,2024,employed,FALSE,25,Better,Bad,0.4,0.54,8274766.87,3578836.67,11675356
1733,daily,1,365,84,38,5609431,2020,2022,employed,FALSE,25,Better,Bad,0.4,0.45,9749725.31,4289879.14,11218862
1734,daily,1,365,291,218,583985,2017,2022,employed,FALSE,25,Better,Good,0.6,0.75,439493.87,120414.33,559908.2
1735,daily,1,365,0,0,0,2016,2016,employed,FALSE,25,Better,Poor,0.2,0,0,0,0
1736,daily,1,365,321,188,4816853,2018,2021,unemployed,FALSE,25,Better,Bad,0.4,0.59,2190842.8,526397.03,2717239.82
1737,daily,1,365,159,94,1662062,2016,2021,unemployed,FALSE,25,Better,Bad,0.4,0.59,1526170.14,615555.29,2141725.43
1738,daily,1,365,253,45,5906421,2015,2024,unemployed,FALSE,25,Better,Poor,0.2,0.18,1704224.24,453387.64,2157611.88
1739,daily,1,365,353,230,1928043,2015,2018,unemployed,FALSE,25,Better,Good,0.6,0.65,1196151.32,274276.14,1470427.47
1740,daily,1,365,0,0,0,2015,2018,unemployed,FALSE,25,Better,Poor,0.2,0,0,0,0
1741,daily,1,365,74,29,786198,2018,2021,employed,TRUE,2,Better,Poor,0.2,0.39,775573.7,312445.41,1088019.11
1742,daily,1,365,40,36,3202376,2017,2018,employed,TRUE,2,Better,Better,0.8,0.9,23377344.8,9949982.38,6404752
1743,daily,1,365,221,92,9770993,2015,2017,employed,TRUE,2,Better,Bad,0.4,0.42,6455045.15,2261310.39,8716355.54
1744,daily,1,365,0,0,0,2018,2018,employed,TRUE,2,Better,Poor,0.2,0,0,0,0
1745,daily,1,365,262,240,6733646,2016,2021,employed,TRUE,2,Better,Better,0.8,0.92,7504674.17,2040965.84,9545640.01
1746,daily,1,365,245,207,7968032,2021,2021,unemployed,TRUE,2,Better,Better,0.8,0.84,9496593.24,2924563.1,12421156.34
1747,daily,1,365,247,162,1424988,2020,2020,unemployed,TRUE,2,Better,Good,0.6,0.66,1263450.9,386043.07,1649493.97
1748,daily,1,365,93,27,3937129,2018,2019,unemployed,TRUE,2,Better,Poor,0.2,0.29,3090434.59,1233966.38,4324400.97
1749,daily,1,365,106,13,9821049,2019,2021,unemployed,TRUE,2,Better,Poor,0.2,0.12,6763552.61,2603967.76,9367520.37
1750,daily,1,365,281,114,8855888,2015,2018,unemployed,TRUE,2,Better,Bad,0.4,0.41,4601279.89,1137834.29,5739114.18
1751,daily,1,365,213,201,8622602,2016,2019,employed,FALSE,2,Better,Better,0.8,0.94,11820656.26,4317175.6,16137831.86
1752,daily,1,365,331,99,4061995,2020,2022,employed,FALSE,2,Better,Poor,0.2,0.3,895847.84,213251.03,1109098.87
1753,daily,1,365,78,74,5847598,2017,2017,employed,FALSE,2,Better,Better,0.8,0.95,21891007.9,9796226.03,11695196
1754,daily,1,365,249,45,7361966,2021,2022,employed,FALSE,2,Better,Poor,0.2,0.18,2158327.38,694814.56,2853141.94
1755,daily,1,365,82,47,4650096,2015,2016,employed,FALSE,2,Better,Bad,0.4,0.57,8279439.22,3642953.26,9300192
1756,daily,1,365,257,244,8364921,2019,2020,unemployed,FALSE,2,Better,Better,0.8,0.95,9504112.58,2794652.87,12298765.44
1757,daily,1,365,148,117,6863554,2020,2020,unemployed,FALSE,2,Better,Good,0.6,0.79,10156204.91,4290996.57,13727108
1758,daily,1,365,352,79,898231,2015,2016,unemployed,FALSE,2,Better,Poor,0.2,0.22,186280.86,41426.32,227707.18
1759,daily,1,365,162,79,8219618,2017,2017,unemployed,FALSE,2,Better,Bad,0.4,0.49,7407803.88,3129797.14,10537601.01
1760,daily,1,365,216,51,7789040,2016,2021,unemployed,FALSE,2,Better,Poor,0.2,0.24,2632407.04,839201.61,3471608.65
1761,daily,1,365,232,107,1993669,2016,2017,employed,TRUE,17,Better,Bad,0.4,0.46,1254636.53,437644.62,1692281.15
1762,daily,1,365,54,41,7914847,2021,2021,employed,TRUE,17,Better,Good,0.6,0.76,32099101.72,14203852.51,15829694
1763,daily,1,365,163,71,4204638,2020,2024,employed,TRUE,17,Better,Bad,0.4,0.44,3766117.47,1440539.93,5206657.41
1764,daily,1,365,42,29,3124224,2017,2018,employed,TRUE,17,Better,Good,0.6,0.69,16290596.57,7055864.64,6248448
1765,daily,1,365,51,32,4713909,2015,2019,employed,TRUE,17,Better,Good,0.6,0.63,20242079.82,8349857.93,9427818
1766,daily,1,365,112,23,3896432,2018,2024,unemployed,TRUE,17,Better,Poor,0.2,0.21,2539638.71,897036.67,3436675.39
1767,daily,1,365,228,100,1092471,2021,2024,unemployed,TRUE,17,Better,Bad,0.4,0.44,699564.76,196875.32,896440.08
1768,daily,1,365,176,27,8784284,2021,2024,unemployed,TRUE,17,Better,Poor,0.2,0.15,3643481.43,1316207.67,4959689.1
1769,daily,1,365,62,51,5112061,2015,2016,unemployed,TRUE,17,Better,Better,0.8,0.82,24076158.26,9871224.89,10224122
1770,daily,1,365,82,47,4747520,2017,2020,unemployed,TRUE,17,Better,Bad,0.4,0.57,8452901.46,3291348.51,9495040
1771,daily,1,365,340,55,1189518,2018,2020,employed,FALSE,17,Better,Poor,0.2,0.16,255396.51,63409.16,318805.67
1772,daily,1,365,72,57,27572,2020,2021,employed,FALSE,17,Better,Good,0.6,0.79,83864.83,36900.53,55144
1773,daily,1,365,98,58,6556185,2020,2022,employed,FALSE,17,Better,Bad,0.4,0.59,9767377.65,4151135.5,13112370
1774,daily,1,365,201,161,7038380,2017,2017,employed,FALSE,17,Better,Better,0.8,0.8,10224910.25,4275894.68,14076760
1775,daily,1,365,214,204,6743110,2021,2021,employed,FALSE,17,Better,Better,0.8,0.95,9200879.07,3644665.97,12845545.04
1776,daily,1,365,185,87,432990,2018,2023,unemployed,FALSE,17,Better,Bad,0.4,0.47,341711.03,126782.71,468493.73
1777,daily,1,365,273,220,7019079,2016,2017,unemployed,FALSE,17,Better,Better,0.8,0.81,7507586.33,2170187.45,9677773.78
1778,daily,1,365,261,166,734969,2018,2021,unemployed,FALSE,17,Better,Good,0.6,0.64,616698.13,171164.95,787863.08
1779,daily,1,365,64,30,1136814,2016,2019,unemployed,FALSE,17,Better,Bad,0.4,0.47,2593356.94,1050309.56,2273628
1780,daily,1,365,100,54,5780486,2016,2017,unemployed,FALSE,17,Better,Bad,0.4,0.54,8439509.56,3558659.86,11560972
1781,daily,1,365,70,25,6345838,2015,2022,employed,TRUE,74,Better,Poor,0.2,0.36,6617802.49,2514764.94,9132567.43
1782,daily,1,365,222,162,3127812,2015,2017,employed,TRUE,74,Better,Good,0.6,0.73,3085544.27,1068612.93,4154157.2
1783,daily,1,365,116,95,9205584,2017,2017,employed,TRUE,74,Better,Better,0.8,0.82,23172676.97,10022182.79,18411168
1784,daily,1,365,248,244,4783281,2017,2017,employed,TRUE,74,Better,Better,0.8,0.98,5631927.63,1840822.8,7472750.43
1785,daily,1,365,351,209,2188009,2016,2016,employed,TRUE,74,Better,Bad,0.4,0.6,910112.01,218861.19,1128973.2
1786,daily,1,365,208,114,4168242,2016,2018,unemployed,TRUE,74,Better,Bad,0.4,0.55,2925785.25,1000018.39,3925803.64
1787,daily,1,365,0,0,0,2022,2023,unemployed,TRUE,74,Better,Poor,0.2,0,0,0,0
1788,daily,1,365,297,77,4499189,2016,2020,unemployed,TRUE,74,Better,Poor,0.2,0.26,1105861.27,243242.94,1349104.21
1789,daily,1,365,116,76,2434914,2018,2023,unemployed,TRUE,74,Better,Good,0.6,0.66,4596949.71,1626991.84,4869828
